tweet_id,text,author_id,username,created_at,like_count,retweet_count,reply_count,quote_count,url,keyword,sync_timestamp
2061621711540277460,Wife got her green card the other day... hate to disappoint but she is in fact... still married to me. Lol. @fernandassreis Divorce soon?,1006190922152005632,RHEasingwoodII,2026-06-02 01:31:33+00:00,0,0,1,0,https://x.com/i/web/status/2061621711540277460,green card,2026_06_02-13:45:18
2061106427045802264,Trump admin walks back recent Green Card announcement ,24343578,CitizenJamaican,2026-05-31 15:24:00+00:00,0,0,0,0,https://x.com/i/web/status/2061106427045802264,green card,2026_06_02-13:45:18
2061102311259206117,US Green Card Rule Clarified: DHS Says Most Applicants Can Stay in America While Residency Cases Are - LatestLY ,27454144,arnaudmercier,2026-05-31 15:07:39+00:00,0,0,0,0,https://x.com/i/web/status/2061102311259206117,green card,2026_06_02-13:45:18
2061098169178485022,Trump Administration Scrambles to Downplay Green Card Policy Forcing Applicants to Leave the US  #news,803966646,15MinuteNews,2026-05-31 14:51:11+00:00,0,0,0,0,https://x.com/i/web/status/2061098169178485022,green card,2026_06_02-13:45:18
2061097941113127049,US clarifies green card applicants can stay during processing - Daijiworld ,27454144,arnaudmercier,2026-05-31 14:50:17+00:00,0,0,0,0,https://x.com/i/web/status/2061097941113127049,green card,2026_06_02-13:45:18
2061095828421292475,"DHS walks back green card change, says decisions case by case ",894192810072649729,EstopinalCathy,2026-05-31 14:41:53+00:00,0,0,0,0,https://x.com/i/web/status/2061095828421292475,green card,2026_06_02-13:45:18
2061095274391466147,"It can feel woo woo to dream of things. Sometimes it works. In my teens I wanted to leave Toronto and live in Paris, NY and Rome. Got Paris at 25 on an EU journalism fellowship, NY at 30 w green card. That was enough.",2274947438,CaitlinKellyNYC,2026-05-31 14:39:41+00:00,5,0,0,0,https://x.com/i/web/status/2061095274391466147,green card,2026_06_02-13:45:18
2061094006331933142,Green Card Update: DHS 'Return Home' Order Won’t Apply To All - Newsweek ,73194083,mtsarabia,2026-05-31 14:34:39+00:00,0,0,0,0,https://x.com/i/web/status/2061094006331933142,green card,2026_06_02-13:45:18
2061093570480615784,"Green Card U-Turn: US Changes Visa Rules, Check How Will It Benefit Most Immigrants - The Daily Jagran ",27454144,arnaudmercier,2026-05-31 14:32:55+00:00,0,0,0,0,https://x.com/i/web/status/2061093570480615784,green card,2026_06_02-13:45:18
2061090385368109366,ICYMI | Green card via Adjustment of Status: USCIS spells out what consular officers must evaluate ,50279781,FinancialXpress,2026-05-31 14:20:15+00:00,0,0,0,0,https://x.com/i/web/status/2061090385368109366,green card,2026_06_02-13:45:18
2061089442585256351,Trump administration appears to downplay impact of green card policy changes - CBS News ,1476322766311739393,KathleenTorvik,2026-05-31 14:16:30+00:00,0,0,0,0,https://x.com/i/web/status/2061089442585256351,green card,2026_06_02-13:45:18
2061089223537520672,"#Trump's #USCIS is seeking to reject Green Card applicantsbased on, inter-alia, fluency/proficiency in English

I propose UK AU CA &amp; others - where offical language is English - reject applications from persons who can't spell colour, lift, chips, petrol, Football or Chemist",903344885457137664,Think_Tank_UK,2026-05-31 14:15:38+00:00,0,0,0,0,https://x.com/i/web/status/2061089223537520672,green card,2026_06_02-13:45:18
